date,location,location_name,value
2020-09-16,PL76,Lubuskie,796
2020-09-16,PL74,Lodzkie,5668
2020-09-16,PL77,Malopolskie,8966
2020-09-16,PL78,Mazowieckie,10525
2020-09-16,PL79,Opolskie,1851
2020-09-16,PL80,Podkarpackie,2980
2020-09-16,PL81,Podlaskie,1482
2020-09-16,PL82,Pomorskie,3168
2020-09-16,PL83,Slaskie,21289
2020-09-16,PL84,Swietokrzyskie,1671
2020-09-16,PL85,Warminsko-Mazurskie,1098
2020-09-16,PL86,Wielkopolskie,6404
2020-09-16,PL87,Zachodniopomorskie,1262
2020-09-16,PL,Poland,75134
2020-09-17,PL72,Dolnoslaskie,4488
2020-09-17,PL73,Kujawsko-Pomorskie,1688
2020-09-17,PL75,Lubelskie,1922
2020-09-17,PL76,Lubuskie,800
2020-09-17,PL74,Lodzkie,5699
2020-09-17,PL77,Malopolskie,9077
2020-09-17,PL78,Mazowieckie,10595
2020-09-17,PL79,Opolskie,1870
2020-09-17,PL80,Podkarpackie,3014
2020-09-17,PL81,Podlaskie,1509
2020-09-17,PL82,Pomorskie,3221
2020-09-17,PL83,Slaskie,21351
2020-09-17,PL84,Swietokrzyskie,1679
2020-09-17,PL85,Warminsko-Mazurskie,1111
2020-09-17,PL86,Wielkopolskie,6424
2020-09-17,PL87,Zachodniopomorskie,1286
2020-09-17,PL,Poland,75734
2020-09-18,PL72,Dolnoslaskie,4513
2020-09-18,PL73,Kujawsko-Pomorskie,1703
2020-09-18,PL75,Lubelskie,1925
2020-09-18,PL76,Lubuskie,804
2020-09-18,PL74,Lodzkie,5740
2020-09-18,PL77,Malopolskie,9201
2020-09-18,PL78,Mazowieckie,10763
2020-09-18,PL79,Opolskie,1889
2020-09-18,PL80,Podkarpackie,3055
2020-09-18,PL81,Podlaskie,1532
2020-09-18,PL82,Pomorskie,3355
2020-09-18,PL83,Slaskie,21415
2020-09-18,PL84,Swietokrzyskie,1711
2020-09-18,PL85,Warminsko-Mazurskie,1140
2020-09-18,PL86,Wielkopolskie,6498
2020-09-18,PL87,Zachodniopomorskie,1327
2020-09-18,PL,Poland,76571
2020-09-19,PL72,Dolnoslaskie,4550
2020-09-19,PL73,Kujawsko-Pomorskie,1745
2020-09-19,PL75,Lubelskie,1964
2020-09-19,PL76,Lubuskie,819
2020-09-19,PL74,Lodzkie,5817
2020-09-19,PL77,Malopolskie,9293
2020-09-19,PL78,Mazowieckie,10851
2020-09-19,PL79,Opolskie,1908
2020-09-19,PL80,Podkarpackie,3102
2020-09-19,PL81,Podlaskie,1547
2020-09-19,PL82,Pomorskie,3428
2020-09-19,PL83,Slaskie,21480
2020-09-19,PL84,Swietokrzyskie,1738
2020-09-19,PL85,Warminsko-Mazurskie,1166
2020-09-19,PL86,Wielkopolskie,6573
2020-09-19,PL87,Zachodniopomorskie,1347
2020-09-19,PL,Poland,77328
2020-09-20,PL72,Dolnoslaskie,4633
2020-09-20,PL73,Kujawsko-Pomorskie,1780
2020-09-20,PL75,Lubelskie,2086
2020-09-20,PL76,Lubuskie,827
2020-09-20,PL74,Lodzkie,5878
2020-09-20,PL77,Malopolskie,9442
2020-09-20,PL78,Mazowieckie,10939
2020-09-20,PL79,Opolskie,1943
2020-09-20,PL80,Podkarpackie,3171
2020-09-20,PL81,Podlaskie,1571
2020-09-20,PL82,Pomorskie,3524
2020-09-20,PL83,Slaskie,21544
2020-09-20,PL84,Swietokrzyskie,1759
2020-09-20,PL85,Warminsko-Mazurskie,1188
2020-09-20,PL86,Wielkopolskie,6667
2020-09-20,PL87,Zachodniopomorskie,1378
2020-09-20,PL,Poland,78330
2020-09-21,PL72,Dolnoslaskie,4678
2020-09-21,PL73,Kujawsko-Pomorskie,1806
2020-09-21,PL75,Lubelskie,2121
2020-09-21,PL76,Lubuskie,837
2020-09-21,PL74,Lodzkie,5932
2020-09-21,PL77,Malopolskie,9545
2020-09-21,PL78,Mazowieckie,11103
2020-09-21,PL79,Opolskie,2027
2020-09-21,PL80,Podkarpackie,3233
2020-09-21,PL81,Podlaskie,1592
2020-09-21,PL82,Pomorskie,3579
2020-09-21,PL83,Slaskie,21618
2020-09-21,PL84,Swietokrzyskie,1777
2020-09-21,PL85,Warminsko-Mazurskie,1211
2020-09-21,PL86,Wielkopolskie,6790
2020-09-21,PL87,Zachodniopomorskie,1391
2020-09-21,PL,Poland,79240
2020-09-22,PL72,Dolnoslaskie,4687
2020-09-22,PL73,Kujawsko-Pomorskie,1827
2020-09-22,PL75,Lubelskie,2169
2020-09-22,PL76,Lubuskie,852
2020-09-22,PL74,Lodzkie,6025
2020-09-22,PL77,Malopolskie,9628
2020-09-22,PL78,Mazowieckie,11223
2020-09-22,PL79,Opolskie,2097
2020-09-22,PL80,Podkarpackie,3291
2020-09-22,PL81,Podlaskie,1605
2020-09-22,PL82,Pomorskie,3669
2020-09-22,PL83,Slaskie,21663
2020-09-22,PL84,Swietokrzyskie,1785
2020-09-22,PL85,Warminsko-Mazurskie,1222
2020-09-22,PL86,Wielkopolskie,6842
2020-09-22,PL87,Zachodniopomorskie,1403
2020-09-22,PL,Poland,79988
2020-09-23,PL72,Dolnoslaskie,4734
2020-09-23,PL73,Kujawsko-Pomorskie,1840
2020-09-23,PL75,Lubelskie,2190
2020-09-23,PL76,Lubuskie,860
2020-09-23,PL74,Lodzkie,6076
2020-09-23,PL77,Malopolskie,9740
2020-09-23,PL78,Mazowieckie,11331
2020-09-23,PL79,Opolskie,2125
2020-09-23,PL80,Podkarpackie,3321
2020-09-23,PL81,Podlaskie,1626
2020-09-23,PL82,Pomorskie,3752
2020-09-23,PL83,Slaskie,21735
2020-09-23,PL84,Swietokrzyskie,1806
2020-09-23,PL85,Warminsko-Mazurskie,1243
2020-09-23,PL86,Wielkopolskie,6878
2020-09-23,PL87,Zachodniopomorskie,1442
2020-09-23,PL,Poland,80699
2020-09-24,PL72,Dolnoslaskie,4780
2020-09-24,PL73,Kujawsko-Pomorskie,1894
2020-09-24,PL75,Lubelskie,2236
2020-09-24,PL76,Lubuskie,877
2020-09-24,PL74,Lodzkie,6160
2020-09-24,PL77,Malopolskie,9875
2020-09-24,PL78,Mazowieckie,11495
2020-09-24,PL79,Opolskie,2149
2020-09-24,PL80,Podkarpackie,3345
2020-09-24,PL81,Podlaskie,1648
2020-09-24,PL82,Pomorskie,3866
2020-09-24,PL83,Slaskie,21817
2020-09-24,PL84,Swietokrzyskie,1842
2020-09-24,PL85,Warminsko-Mazurskie,1277
2020-09-24,PL86,Wielkopolskie,6954
2020-09-24,PL87,Zachodniopomorskie,1458
2020-09-24,PL,Poland,81673
2020-09-25,PL72,Dolnoslaskie,4838
2020-09-25,PL73,Kujawsko-Pomorskie,1935
2020-09-25,PL75,Lubelskie,2294
2020-09-25,PL76,Lubuskie,897
2020-09-25,PL74,Lodzkie,6244
2020-09-25,PL77,Malopolskie,10058
2020-09-25,PL78,Mazowieckie,11644
2020-09-25,PL79,Opolskie,2168
2020-09-25,PL80,Podkarpackie,3407
2020-09-25,PL81,Podlaskie,1686
2020-09-25,PL82,Pomorskie,4009
2020-09-25,PL83,Slaskie,21927
2020-09-25,PL84,Swietokrzyskie,1878
2020-09-25,PL85,Warminsko-Mazurskie,1300
2020-09-25,PL86,Wielkopolskie,7038
2020-09-25,PL87,Zachodniopomorskie,1486
2020-09-25,PL,Poland,82809
2020-09-26,PL72,Dolnoslaskie,4890
2020-09-26,PL73,Kujawsko-Pomorskie,2097
2020-09-26,PL75,Lubelskie,2353
2020-09-26,PL76,Lubuskie,912
2020-09-26,PL74,Lodzkie,6322
2020-09-26,PL77,Malopolskie,10299
2020-09-26,PL78,Mazowieckie,11939
2020-09-26,PL79,Opolskie,2206
2020-09-26,PL80,Podkarpackie,3462
2020-09-26,PL81,Podlaskie,1740
2020-09-26,PL82,Pomorskie,4137
2020-09-26,PL83,Slaskie,22053
2020-09-26,PL84,Swietokrzyskie,1930
2020-09-26,PL85,Warminsko-Mazurskie,1387
2020-09-26,PL86,Wielkopolskie,7122
2020-09-26,PL87,Zachodniopomorskie,1547
2020-09-26,PL,Poland,84396
2020-09-27,PL72,Dolnoslaskie,4953
2020-09-27,PL73,Kujawsko-Pomorskie,2263
2020-09-27,PL75,Lubelskie,2413
2020-09-27,PL76,Lubuskie,924
2020-09-27,PL74,Lodzkie,6426
2020-09-27,PL77,Malopolskie,10558
2020-09-27,PL78,Mazowieckie,12085
2020-09-27,PL79,Opolskie,2238
2020-09-27,PL80,Podkarpackie,3534
2020-09-27,PL81,Podlaskie,1816
2020-09-27,PL82,Pomorskie,4288
2020-09-27,PL83,Slaskie,22194
2020-09-27,PL84,Swietokrzyskie,1971
2020-09-27,PL85,Warminsko-Mazurskie,1430
2020-09-27,PL86,Wielkopolskie,7289
2020-09-27,PL87,Zachodniopomorskie,1598
2020-09-27,PL,Poland,85980
2020-09-28,PL72,Dolnoslaskie,5002
2020-09-28,PL73,Kujawsko-Pomorskie,2335
2020-09-28,PL75,Lubelskie,2490
2020-09-28,PL76,Lubuskie,930
2020-09-28,PL74,Lodzkie,6512
2020-09-28,PL77,Malopolskie,10710
2020-09-28,PL78,Mazowieckie,12278
2020-09-28,PL79,Opolskie,2254
2020-09-28,PL80,Podkarpackie,3604
2020-09-28,PL81,Podlaskie,1881
2020-09-28,PL82,Pomorskie,4479
2020-09-28,PL83,Slaskie,22287
2020-09-28,PL84,Swietokrzyskie,2010
2020-09-28,PL85,Warminsko-Mazurskie,1512
2020-09-28,PL86,Wielkopolskie,7391
2020-09-28,PL87,Zachodniopomorskie,1655
2020-09-28,PL,Poland,87330
2020-09-29,PL72,Dolnoslaskie,5030
2020-09-29,PL73,Kujawsko-Pomorskie,2487
2020-09-29,PL75,Lubelskie,2577
2020-09-29,PL76,Lubuskie,969
2020-09-29,PL74,Lodzkie,6569
2020-09-29,PL77,Malopolskie,10844
2020-09-29,PL78,Mazowieckie,12430
2020-09-29,PL79,Opolskie,2289
2020-09-29,PL80,Podkarpackie,3677
2020-09-29,PL81,Podlaskie,1940
2020-09-29,PL82,Pomorskie,4629
2020-09-29,PL83,Slaskie,22370
2020-09-29,PL84,Swietokrzyskie,2028
2020-09-29,PL85,Warminsko-Mazurskie,1526
2020-09-29,PL86,Wielkopolskie,7591
2020-09-29,PL87,Zachodniopomorskie,1680
2020-09-29,PL,Poland,88636
2020-09-30,PL72,Dolnoslaskie,5094
2020-09-30,PL73,Kujawsko-Pomorskie,2607
2020-09-30,PL75,Lubelskie,2606
2020-09-30,PL76,Lubuskie,985
2020-09-30,PL74,Lodzkie,6661
2020-09-30,PL77,Malopolskie,11011
2020-09-30,PL78,Mazowieckie,12581
2020-09-30,PL79,Opolskie,2325
2020-09-30,PL80,Podkarpackie,3792
2020-09-30,PL81,Podlaskie,1997
2020-09-30,PL82,Pomorskie,4756
2020-09-30,PL83,Slaskie,22494
2020-09-30,PL84,Swietokrzyskie,2067
2020-09-30,PL85,Warminsko-Mazurskie,1576
2020-09-30,PL86,Wielkopolskie,7672
2020-09-30,PL87,Zachodniopomorskie,1738
2020-09-30,PL,Poland,89962
2020-10-01,PL72,Dolnoslaskie,5163
2020-10-01,PL73,Kujawsko-Pomorskie,2685
2020-10-01,PL75,Lubelskie,2688
2020-10-01,PL76,Lubuskie,1018
2020-10-01,PL74,Lodzkie,6748
2020-10-01,PL77,Malopolskie,11216
2020-10-01,PL78,Mazowieckie,12740
2020-10-01,PL79,Opolskie,2361
2020-10-01,PL80,Podkarpackie,3886
2020-10-01,PL81,Podlaskie,2054
2020-10-01,PL82,Pomorskie,4950
2020-10-01,PL83,Slaskie,22622
2020-10-01,PL84,Swietokrzyskie,2117
2020-10-01,PL85,Warminsko-Mazurskie,1643
2020-10-01,PL86,Wielkopolskie,7812
2020-10-01,PL87,Zachodniopomorskie,1811
2020-10-01,PL,Poland,91514
2020-10-02,PL72,Dolnoslaskie,5259
2020-10-02,PL73,Kujawsko-Pomorskie,2864
2020-10-02,PL75,Lubelskie,2786
2020-10-02,PL76,Lubuskie,1046
2020-10-02,PL74,Lodzkie,6865
2020-10-02,PL77,Malopolskie,11501
2020-10-02,PL78,Mazowieckie,13008
2020-10-02,PL79,Opolskie,2382
2020-10-02,PL80,Podkarpackie,3993
2020-10-02,PL81,Podlaskie,2118
2020-10-02,PL82,Pomorskie,5130
2020-10-02,PL83,Slaskie,22770
2020-10-02,PL84,Swietokrzyskie,2160
2020-10-02,PL85,Warminsko-Mazurskie,1745
2020-10-02,PL86,Wielkopolskie,7985
2020-10-02,PL87,Zachodniopomorskie,1869
2020-10-02,PL,Poland,93481
2020-10-03,PL72,Dolnoslaskie,5360
2020-10-03,PL73,Kujawsko-Pomorskie,3082
2020-10-03,PL75,Lubelskie,2883
2020-10-03,PL76,Lubuskie,1072
2020-10-03,PL74,Lodzkie,7005
2020-10-03,PL77,Malopolskie,11783
2020-10-03,PL78,Mazowieckie,13254
2020-10-03,PL79,Opolskie,2438
2020-10-03,PL80,Podkarpackie,4211
2020-10-03,PL81,Podlaskie,2204
2020-10-03,PL82,Pomorskie,5358
2020-10-03,PL83,Slaskie,22949
2020-10-03,PL84,Swietokrzyskie,2193
2020-10-03,PL85,Warminsko-Mazurskie,1817
2020-10-03,PL86,Wielkopolskie,8181
2020-10-03,PL87,Zachodniopomorskie,1983
2020-10-03,PL,Poland,95773
2020-10-04,PL72,Dolnoslaskie,5423
2020-10-04,PL73,Kujawsko-Pomorskie,3192
2020-10-04,PL75,Lubelskie,2999
2020-10-04,PL76,Lubuskie,1128
2020-10-04,PL74,Lodzkie,7157
2020-10-04,PL77,Malopolskie,12073
2020-10-04,PL78,Mazowieckie,13531
2020-10-04,PL79,Opolskie,2491
2020-10-04,PL80,Podkarpackie,4352
2020-10-04,PL81,Podlaskie,2330
2020-10-04,PL82,Pomorskie,5602
2020-10-04,PL83,Slaskie,23170
2020-10-04,PL84,Swietokrzyskie,2349
2020-10-04,PL85,Warminsko-Mazurskie,1893
2020-10-04,PL86,Wielkopolskie,8405
2020-10-04,PL87,Zachodniopomorskie,2045
2020-10-04,PL,Poland,98140
2020-10-05,PL72,Dolnoslaskie,5485
2020-10-05,PL73,Kujawsko-Pomorskie,3421
2020-10-05,PL75,Lubelskie,3101
2020-10-05,PL76,Lubuskie,1224
2020-10-05,PL74,Lodzkie,7284
2020-10-05,PL77,Malopolskie,12258
2020-10-05,PL78,Mazowieckie,13695
2020-10-05,PL79,Opolskie,2535
2020-10-05,PL80,Podkarpackie,4493
2020-10-05,PL81,Podlaskie,2406
2020-10-05,PL82,Pomorskie,5825
2020-10-05,PL83,Slaskie,23290
2020-10-05,PL84,Swietokrzyskie,2419
2020-10-05,PL85,Warminsko-Mazurskie,1962
2020-10-05,PL86,Wielkopolskie,8573
2020-10-05,PL87,Zachodniopomorskie,2103
2020-10-05,PL,Poland,100074
2020-10-06,PL72,Dolnoslaskie,5572
2020-10-06,PL73,Kujawsko-Pomorskie,3530
2020-10-06,PL75,Lubelskie,3273
2020-10-06,PL76,Lubuskie,1278
2020-10-06,PL74,Lodzkie,7410
2020-10-06,PL77,Malopolskie,12475
2020-10-06,PL78,Mazowieckie,14031
2020-10-06,PL79,Opolskie,2583
2020-10-06,PL80,Podkarpackie,4635
2020-10-06,PL81,Podlaskie,2496
2020-10-06,PL82,Pomorskie,6027
2020-10-06,PL83,Slaskie,23415
2020-10-06,PL84,Swietokrzyskie,2468
2020-10-06,PL85,Warminsko-Mazurskie,1990
2020-10-06,PL86,Wielkopolskie,8753
2020-10-06,PL87,Zachodniopomorskie,2144
2020-10-06,PL,Poland,102080
2020-10-07,PL72,Dolnoslaskie,5712
2020-10-07,PL73,Kujawsko-Pomorskie,3683
2020-10-07,PL75,Lubelskie,3411
2020-10-07,PL76,Lubuskie,1287
2020-10-07,PL74,Lodzkie,7565
2020-10-07,PL77,Malopolskie,12743
2020-10-07,PL78,Mazowieckie,14349
2020-10-07,PL79,Opolskie,2636
2020-10-07,PL80,Podkarpackie,4772
2020-10-07,PL81,Podlaskie,2553
2020-10-07,PL82,Pomorskie,6226
2020-10-07,PL83,Slaskie,23633
2020-10-07,PL84,Swietokrzyskie,2607
2020-10-07,PL85,Warminsko-Mazurskie,2025
2020-10-07,PL86,Wielkopolskie,8859
2020-10-07,PL87,Zachodniopomorskie,2255
2020-10-07,PL,Poland,104316
2020-10-08,PL72,Dolnoslaskie,5896
2020-10-08,PL73,Kujawsko-Pomorskie,3867
2020-10-08,PL75,Lubelskie,3517
2020-10-08,PL76,Lubuskie,1299
2020-10-08,PL74,Lodzkie,7788
2020-10-08,PL77,Malopolskie,13100
2020-10-08,PL78,Mazowieckie,14876
2020-10-08,PL79,Opolskie,2686
2020-10-08,PL80,Podkarpackie,4913
2020-10-08,PL81,Podlaskie,2637
2020-10-08,PL82,Pomorskie,6419
2020-10-08,PL83,Slaskie,23919
2020-10-08,PL84,Swietokrzyskie,2756
2020-10-08,PL85,Warminsko-Mazurskie,2144
2020-10-08,PL86,Wielkopolskie,9101
2020-10-08,PL87,Zachodniopomorskie,2401
2020-10-08,PL,Poland,107319
2020-10-09,PL72,Dolnoslaskie,6154
2020-10-09,PL73,Kujawsko-Pomorskie,4178
2020-10-09,PL75,Lubelskie,3721
2020-10-09,PL76,Lubuskie,1368
2020-10-09,PL74,Lodzkie,8067
2020-10-09,PL77,Malopolskie,13648
2020-10-09,PL78,Mazowieckie,15474
2020-10-09,PL79,Opolskie,2776
2020-10-09,PL80,Podkarpackie,5169
2020-10-09,PL81,Podlaskie,2731
2020-10-09,PL82,Pomorskie,6732
2020-10-09,PL83,Slaskie,24294
2020-10-09,PL84,Swietokrzyskie,2915
2020-10-09,PL85,Warminsko-Mazurskie,2249
2020-10-09,PL86,Wielkopolskie,9606
2020-10-09,PL87,Zachodniopomorskie,2517
2020-10-09,PL,Poland,111599
2020-10-10,PL72,Dolnoslaskie,6404
2020-10-10,PL73,Kujawsko-Pomorskie,4502
2020-10-10,PL75,Lubelskie,3906
2020-10-10,PL76,Lubuskie,1401
2020-10-10,PL74,Lodzkie,8430
2020-10-10,PL77,Malopolskie,14372
2020-10-10,PL78,Mazowieckie,15995
2020-10-10,PL79,Opolskie,2892
2020-10-10,PL80,Podkarpackie,5537
2020-10-10,PL81,Podlaskie,2848
2020-10-10,PL82,Pomorskie,7120
2020-10-10,PL83,Slaskie,24784
2020-10-10,PL84,Swietokrzyskie,3107
2020-10-10,PL85,Warminsko-Mazurskie,2351
2020-10-10,PL86,Wielkopolskie,10042
2020-10-10,PL87,Zachodniopomorskie,2647
2020-10-10,PL,Poland,116338
2020-10-11,PL72,Dolnoslaskie,6646
2020-10-11,PL73,Kujawsko-Pomorskie,5056
2020-10-11,PL75,Lubelskie,4157
2020-10-11,PL76,Lubuskie,1522
2020-10-11,PL74,Lodzkie,8841
2020-10-11,PL77,Malopolskie,15003
2020-10-11,PL78,Mazowieckie,16811
2020-10-11,PL79,Opolskie,3033
2020-10-11,PL80,Podkarpackie,5884
2020-10-11,PL81,Podlaskie,3020
2020-10-11,PL82,Pomorskie,7482
2020-10-11,PL83,Slaskie,25196
2020-10-11,PL84,Swietokrzyskie,3325
2020-10-11,PL85,Warminsko-Mazurskie,2461
2020-10-11,PL86,Wielkopolskie,10402
2020-10-11,PL87,Zachodniopomorskie,2799
2020-10-11,PL,Poland,121638
2020-10-12,PL72,Dolnoslaskie,6832
2020-10-12,PL73,Kujawsko-Pomorskie,5192
2020-10-12,PL75,Lubelskie,4461
2020-10-12,PL76,Lubuskie,1616
2020-10-12,PL74,Lodzkie,9155
2020-10-12,PL77,Malopolskie,15688
2020-10-12,PL78,Mazowieckie,17244
2020-10-12,PL79,Opolskie,3156
2020-10-12,PL80,Podkarpackie,6199
2020-10-12,PL81,Podlaskie,3130
2020-10-12,PL82,Pomorskie,7813
2020-10-12,PL83,Slaskie,25550
2020-10-12,PL84,Swietokrzyskie,3477
2020-10-12,PL85,Warminsko-Mazurskie,2567
2020-10-12,PL86,Wielkopolskie,10782
2020-10-12,PL87,Zachodniopomorskie,2954
2020-10-12,PL,Poland,125816
2020-10-13,PL72,Dolnoslaskie,7031
2020-10-13,PL73,Kujawsko-Pomorskie,5450
2020-10-13,PL75,Lubelskie,4840
2020-10-13,PL76,Lubuskie,1630
2020-10-13,PL74,Lodzkie,9499
2020-10-13,PL77,Malopolskie,16378
2020-10-13,PL78,Mazowieckie,17685
2020-10-13,PL79,Opolskie,3309
2020-10-13,PL80,Podkarpackie,6533
2020-10-13,PL81,Podlaskie,3260
2020-10-13,PL82,Pomorskie,8097
2020-10-13,PL83,Slaskie,25812
2020-10-13,PL84,Swietokrzyskie,3664
2020-10-13,PL85,Warminsko-Mazurskie,2640
2020-10-13,PL86,Wielkopolskie,11312
2020-10-13,PL87,Zachodniopomorskie,3070
2020-10-13,PL,Poland,130210
2020-10-14,PL72,Dolnoslaskie,7373
2020-10-14,PL73,Kujawsko-Pomorskie,5791
2020-10-14,PL75,Lubelskie,5003
2020-10-14,PL76,Lubuskie,1794
2020-10-14,PL74,Lodzkie,9848
2020-10-14,PL77,Malopolskie,17276
2020-10-14,PL78,Mazowieckie,18237
2020-10-14,PL79,Opolskie,3550
2020-10-14,PL80,Podkarpackie,6924
2020-10-14,PL81,Podlaskie,3443
2020-10-14,PL82,Pomorskie,8415
2020-10-14,PL83,Slaskie,26253
2020-10-14,PL84,Swietokrzyskie,3785
2020-10-14,PL85,Warminsko-Mazurskie,2719
2020-10-14,PL86,Wielkopolskie,11646
2020-10-14,PL87,Zachodniopomorskie,3221
2020-10-14,PL,Poland,135278
2020-10-15,PL72,Dolnoslaskie,7688
2020-10-15,PL73,Kujawsko-Pomorskie,6147
2020-10-15,PL75,Lubelskie,5259
2020-10-15,PL76,Lubuskie,1939
2020-10-15,PL74,Lodzkie,10253
2020-10-15,PL77,Malopolskie,18413
2020-10-15,PL78,Mazowieckie,19425
2020-10-15,PL79,Opolskie,3783
2020-10-15,PL80,Podkarpackie,7243
2020-10-15,PL81,Podlaskie,3617
2020-10-15,PL82,Pomorskie,8759
2020-10-15,PL83,Slaskie,26773
2020-10-15,PL84,Swietokrzyskie,4040
2020-10-15,PL85,Warminsko-Mazurskie,2915
2020-10-15,PL86,Wielkopolskie,12154
2020-10-15,PL87,Zachodniopomorskie,3396
2020-10-15,PL,Poland,141804
2020-10-16,PL72,Dolnoslaskie,8070
2020-10-16,PL73,Kujawsko-Pomorskie,6465
2020-10-16,PL75,Lubelskie,5574
2020-10-16,PL76,Lubuskie,2116
2020-10-16,PL74,Lodzkie,10944
2020-10-16,PL77,Malopolskie,19716
2020-10-16,PL78,Mazowieckie,20731
2020-10-16,PL79,Opolskie,4065
2020-10-16,PL80,Podkarpackie,7663
2020-10-16,PL81,Podlaskie,3756
2020-10-16,PL82,Pomorskie,9217
2020-10-16,PL83,Slaskie,27595
2020-10-16,PL84,Swietokrzyskie,4323
2020-10-16,PL85,Warminsko-Mazurskie,3106
2020-10-16,PL86,Wielkopolskie,12989
2020-10-16,PL87,Zachodniopomorskie,3573
2020-10-16,PL,Poland,149903
2020-10-17,PL72,Dolnoslaskie,8511
2020-10-17,PL73,Kujawsko-Pomorskie,6935
2020-10-17,PL75,Lubelskie,5858
2020-10-17,PL76,Lubuskie,2263
2020-10-17,PL74,Lodzkie,11592
2020-10-17,PL77,Malopolskie,20821
2020-10-17,PL78,Mazowieckie,21642
2020-10-17,PL79,Opolskie,4286
2020-10-17,PL80,Podkarpackie,8226
2020-10-17,PL81,Podlaskie,3957
2020-10-17,PL82,Pomorskie,9764
2020-10-17,PL83,Slaskie,28364
2020-10-17,PL84,Swietokrzyskie,4637
2020-10-17,PL85,Warminsko-Mazurskie,3287
2020-10-17,PL86,Wielkopolskie,13581
2020-10-17,PL87,Zachodniopomorskie,3884
2020-10-17,PL,Poland,157608
2020-10-18,PL72,Dolnoslaskie,9035
2020-10-18,PL73,Kujawsko-Pomorskie,7405
2020-10-18,PL75,Lubelskie,6287
2020-10-18,PL76,Lubuskie,2420
2020-10-18,PL74,Lodzkie,12413
2020-10-18,PL77,Malopolskie,22075
2020-10-18,PL78,Mazowieckie,23127
2020-10-18,PL79,Opolskie,4569
2020-10-18,PL80,Podkarpackie,8930
2020-10-18,PL81,Podlaskie,4106
2020-10-18,PL82,Pomorskie,10327
2020-10-18,PL83,Slaskie,29129
2020-10-18,PL84,Swietokrzyskie,5033
2020-10-18,PL85,Warminsko-Mazurskie,3511
2020-10-18,PL86,Wielkopolskie,14639
2020-10-18,PL87,Zachodniopomorskie,4224
2020-10-18,PL,Poland,167230
2020-10-19,PL72,Dolnoslaskie,9404
2020-10-19,PL73,Kujawsko-Pomorskie,7928
2020-10-19,PL75,Lubelskie,6867
2020-10-19,PL76,Lubuskie,2589
2020-10-19,PL74,Lodzkie,12997
2020-10-19,PL77,Malopolskie,23009
2020-10-19,PL78,Mazowieckie,24469
2020-10-19,PL79,Opolskie,4881
2020-10-19,PL80,Podkarpackie,9651
2020-10-19,PL81,Podlaskie,4245
2020-10-19,PL82,Pomorskie,10754
2020-10-19,PL83,Slaskie,30103
2020-10-19,PL84,Swietokrzyskie,5244
2020-10-19,PL85,Warminsko-Mazurskie,3721
2020-10-19,PL86,Wielkopolskie,15363
2020-10-19,PL87,Zachodniopomorskie,4541
2020-10-19,PL,Poland,175766
2020-10-20,PL72,Dolnoslaskie,9810
2020-10-20,PL73,Kujawsko-Pomorskie,8401
2020-10-20,PL75,Lubelskie,7393
2020-10-20,PL76,Lubuskie,2682
2020-10-20,PL74,Lodzkie,13676
2020-10-20,PL77,Malopolskie,24210
2020-10-20,PL78,Mazowieckie,25318
2020-10-20,PL79,Opolskie,5229
2020-10-20,PL80,Podkarpackie,10109
2020-10-20,PL81,Podlaskie,4528
2020-10-20,PL82,Pomorskie,11235
2020-10-20,PL83,Slaskie,30788
2020-10-20,PL84,Swietokrzyskie,5414
2020-10-20,PL85,Warminsko-Mazurskie,3911
2020-10-20,PL86,Wielkopolskie,15786
2020-10-20,PL87,Zachodniopomorskie,4758
2020-10-20,PL,Poland,183248
2020-10-21,PL72,Dolnoslaskie,10377
2020-10-21,PL73,Kujawsko-Pomorskie,8847
2020-10-21,PL75,Lubelskie,7612
2020-10-21,PL76,Lubuskie,2910
2020-10-21,PL74,Lodzkie,14301
2020-10-21,PL77,Malopolskie,25696
2020-10-21,PL78,Mazowieckie,26600
2020-10-21,PL79,Opolskie,5536
2020-10-21,PL80,Podkarpackie,10776
2020-10-21,PL81,Podlaskie,4737
2020-10-21,PL82,Pomorskie,11719
2020-10-21,PL83,Slaskie,31683
2020-10-21,PL84,Swietokrzyskie,5726
2020-10-21,PL85,Warminsko-Mazurskie,4076
2020-10-21,PL86,Wielkopolskie,16972
2020-10-21,PL87,Zachodniopomorskie,4971
2020-10-21,PL,Poland,192539
2020-10-22,PL72,Dolnoslaskie,10839
2020-10-22,PL73,Kujawsko-Pomorskie,9618
2020-10-22,PL75,Lubelskie,8270
2020-10-22,PL76,Lubuskie,3193
2020-10-22,PL74,Lodzkie,14976
2020-10-22,PL77,Malopolskie,27011
2020-10-22,PL78,Mazowieckie,27762
2020-10-22,PL79,Opolskie,5898
2020-10-22,PL80,Podkarpackie,11657
2020-10-22,PL81,Podlaskie,5005
2020-10-22,PL82,Pomorskie,12267
2020-10-22,PL83,Slaskie,32691
2020-10-22,PL84,Swietokrzyskie,5985
2020-10-22,PL85,Warminsko-Mazurskie,4424
2020-10-22,PL86,Wielkopolskie,17727
2020-10-22,PL87,Zachodniopomorskie,5256
2020-10-22,PL,Poland,202579
2020-10-23,PL72,Dolnoslaskie,11449
2020-10-23,PL73,Kujawsko-Pomorskie,10523
2020-10-23,PL75,Lubelskie,8681
